date,text,views
2025-04-02 07:19:01+00:00,"Laboratory Technologist
#mcm_general_hospital
#health_care
#Addis_Ababa
Bachelor's Degree in Medical Laboratory Technology or in a related field of study with relevant work experience
Professional License is mandatory
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #3_years
Deadline: April 7, 2025
How To Apply: Submit your application together with a non-returnable CV and photocopies of credentials including transcripts in person to MCM CSH (Korean Hospital) Human Resource Department

@hahujobs | @hahujobs_bot",
2025-04-02 07:13:41+00:00,"Junior HR officer
#walia_steel_industry
#business
#Alem_Gena
Bachelor's Degree or diploma in Human Resources, Public Administration or in a related field of study with relevant work experience in Manufacturing Industries
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: April 10, 2025
How To Apply: Submit your CV, non-returnable copies of credentials and testimonials with application letter in PDF Forma and in one file via email: Vacancy@sig-et.com or in person to the Factory located at Oromia Regional State,Sheger City, Gelan Guda sub-city Alemgena town. For further information contact Tel. +251113870844 / +251113870843 / +251113870847

@hahujobs | @hahujobs_bot",
2025-04-02 06:47:11+00:00,"ጀማሪ ሶልበንት ኤክስትራክሽን ፈረቃ መሪ
#giftii_foods_and_packaging_plc
#engineering
#Addis_Ababa
ማስተርስ ወይም የመጀመርያ ዲግሪ በኬሚካል ኢንጅነሪንግ ወይም በተመሳሳይ የትምህርት መስክ  የተመረቀ/ች
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Deadline: April 7, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ ቃሊቲ ጉምሩክ ፊት ለፊት በአዋሽ ባንክ በኩል ገባ ብሎ በሚገኘው የድርጅቱ አስተዳደር ቢሮ ቁጥር 10 በአካል በመቅረብ መመዝገብ ይችላሉ። ለበለጠ መረጃ +251114425395 /+251114421829 መደወል ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-04-02 06:28:26+00:00,"Showroom Sales
#minaye_plc
#business
#Addis_Ababa
Diploma in Marketing, Sales, Business Administration, or in a related field of study with relevant work experience in sales or customer service (fresh graduates are encouraged to apply).
Duties & Responsibilites:
- Building strong relationships with customers and promoting brand loyalty.
- Maintaining showroom cleanliness and product displays.
- Achieving sales targets and contributing to the growth of the showrooms.
- Providing excellent customer service and ensuring a positive shopping experience.
- Assisting customers in selecting the right furniture products to meet their needs
Required Skills:
- Basic computer skills (MS Office, email, etc.).
- Ability to work in a team and adapt to a fast-paced environment.
- Energetic, self-motivated, and customer-focused.
- Strong communication and interpersonal skills.
Quanitity Required: 5
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Deadline: April 8, 2025
How To Apply: Submit your updated CV and brief cover letter via email: hcminaye@gmail.com
Please write the position name in the subject line of your email: ""JEMO Showrooms Sales"".
Note: Only shortlisted candidates will be contacted for further assessment.

@hahujobs | @hahujobs_bot",
2025-04-01 12:26:31+00:00,"Junior Sales Representative
#julphar_pharmaceutical_plc
#health_care
#Addis_Ababa
Bachelor's Degree in Pharmacy or in a related field of study
Duties & Responsibilities:
- Assess clients needs and present suitable promoted products
- Creating promotional materials for dissemination by clients.
- Provide product information and deliver product samples
- Work with sales team to develop strategies and implement brand strategies to ensure a consistent marketing message.
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: April 11, 2025
How To Apply: Submit your CVs and credentials in a single PDF format via email: julpharethiopia@gmail.com

@hahujobs | @hahujobs_bot",
2025-04-01 10:53:31+00:00,"Bank Trainee
#shabelle_bank
#finance
#Degehabur
Bachelor's Degree in Accounting and Finance, Economics, Management or in a related field of study
Place of work: Godusbo & Dhagahle Branch
Duties & Responsibilities:
- Pays cash to all types of transactions within his/her limit
- Attend customers at the counter properly and with due respect
- Process customers’ account opening and perform cross-selling activities of bank products 
- Scan customers’ and authorized staff’s signatures and photograph
Quanitity Required: 4
Minimum Years Of Experience: #0_years
Deadline: April 8, 2025
How To Apply: Apply using the provided link below

@hahujobs | @hahujobs_bot",
2025-04-01 10:39:51+00:00,"Junior Packaging Operator
#united_beverages_sc
#engineering
#Modjo
Bachelor's Degree, TVET Level 4 or Diploma in Mechanical Engineering, Electrical Engineering or in a related field of study with relevant work experience
Duties & Responsibilities:
- Liaise with other Brewing, Packaging, Production Services and Maintenance Technicians, Laboratory Technicians, Contractors, and Shift Managers to ensure continuity of reliable, quality production. 
- Assist other departments when necessary, including but not limited to brewing, engineering, and QA/QC.
- Have humility; be open to learning and ideas from others
- Demonstrate self-awareness and know your strengths and development needs
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: April 9, 2025
How To Apply: Apply using the provided link below or submit your CV and cover letter in person to the Modjo HR office by stating for which role they are applying for.

@hahujobs | @hahujobs_bot",
2025-04-01 09:58:51+00:00,"Human Resource Clerk
#yonab_construction
#business
#Addis_Ababa
Diploma in Human Resource or in a related field of study or Completion of 12th/ 10th Grade with relevant work experience
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: April 10, 2025
How To Apply: Submit your non-returnable application and CV along with supporting documents in person to the office Human Resource Development and Administration Department located Around Gotera Expressway to Saris Road, in front of the Oil Libya Head office. For further information, contact Tel: +251115620087/+251115620142 Tel- +251115620087/+251115620142

@hahujobs | @hahujobs_bot",
2025-04-01 08:58:29+00:00,"Jornalist / Reporter
#ethiopia_insight
#creative_arts
#Addis_Ababa
Bachelor's Degree in Journalism, Communications or in a related field of study with relevant work experience working as both a News Reporter and Graphics Editor
Duties & Responsibilities:
- Write, Edit, Monitor and present local, national, and international news to an audience in a cohesive, factual manner
- Assist with research and fact-checking news stories as needed
- Correspond with reporters out in the field, assisting with their stories by asking questions as needed
- Interview guests on air
- Assist with other duties as needed
Required Skills:
- Exceptional oral and written communication skills
- Able to work under pressure and tight deadlines
- Able to work a flexible schedule as needed
- Pleasant voice and presentation
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: May 1, 2025
How To Apply: Apply through HaHuJobs telegram bot https://t.me/hahujobs_bot

@hahujobs | @hahujobs_bot",
2025-04-01 08:27:51+00:00,"Junior Store Keeper
#yonab_construction
#finance
#Addis_Ababa
Bachelor's Degree in Accounting, or in a related field of study
Quanitity Required: 3
Minimum Years Of Experience: #0_years
Deadline: April 10, 2025
How To Apply: Submit your non-returnable application and CV along with supporting documents in person to the office Human Resource Development and Administration Department located Around Gotera Expressway to Saris Road, in front of the Oil Libya Head office. For further information, contact Tel: +251115620087/+251115620142 Tel- +251115620087/+251115620142

@hahujobs | @hahujobs_bot",
2025-04-01 06:28:51+00:00,"Data Encoder
#hope_enterprise_university_college
#ict
#Addis_Ababa
Bachelor's Degree in Information Technology, Information Science, Information System, Information System Management, Computer Science, Database administration, Statistics, Software Engineering, or in a related field of study
Duties & Responsibilities:
- Receive letter grades from the department after checking they are presented in the format approved by the college, gathering, Preparing and sorting grades from signed and sealed mark lists and other sources and make ready for data entry process.
- Prepare the relevant data entry sheets
- Do self-audit and confirm that entered data accurately aligns with original paper data
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: April 5, 2025
How To Apply: Submit your non-returnable application and CV along with supporting documents in person to the Human Resource office of our University College located at Lebu/Jemo-1 (around Medihanalem Church), For further information, contact +251118326005 /+251974176600 

@hahujobs | @hahujobs_bot",
2025-03-31 11:07:01+00:00,"ጀማሪ አካውንታንት
#snfd_bakery_plc
#finance
#Addis_Ababa
የመጀመርያ ዲግሪ ወይም ዲፕሎማ በአካውንቲንግ እና ፋይናንስ ወይም በተመሳሳይ የትምህርት ዘርፍ የተመረቀ/ች
ዋና ኃላፊነቶች፡
- ግብይቶችን መቅዳት እና መለያዎችን ጨምሮ የዕለት ተዕለት የሂሳብ አያያዝን መርዳት
- የሂሳብ መግለጫዎችን ፣ ሪፖርቶችን እና ደረሰኞችን ማዘጋጀት
- አጠቃላይ የሂሳብ መዝገብን ማቆየት
- የሚከፈሉ ሂሳቦችን ማስኬድ
- የደመወዝ ክፍያ ሂደትን እና የግብር ስሌቶችን መርዳት
- የባንክ መግለጫዎችን እና የፋይናንስ ልዩነቶችን ማየት
ችሎታዎች፡
- የአካውንቲንግ መሠረታዊ ዕውቀት
- መሠረታዊ የኮምፒውተር ዕውቀት እና በቂ የመተየብ ችሎታ
- የፒችትሪ ሶፍትዌር አጠቃቀም ክህሎት
- ጥሩ የመግባባት የማስረዳትና ነገሮችን የመተንተን ክህሎት
- ሕግን የመተግበር ሙሉ ስነ-ምግባራዊ ፈቃደኘነት
- የጊዜ አጠቃቀምና ሰነዶችን የማደራጀት ክህሎት
Quanitity Required: 5
Minimum Years Of Experience: #0_years
Deadline: April 9, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ አባሃዋ መ/ቤት አጠገብ በሚገኘው ሙልሙል ዳቦ ፋብሪካ ወይም 22 አካባቢ ድንበሯ ሆስፒታል አጠገብ በሚገኘው ዋናው መ/ቤት በአካል በመገኘት ወይም በኢሜል፡ mulmulhr@gmail.com በመላክ ማመልከት ይችላሉ። ለበለጠ መረጃ፡ +251114624401 መደወል ይችላሉ።

@hahujobs | @hahujobs_bot",
