date,job_title,organization,experience,max_experience,quantity_required,salary,gender,deadline,how_to_apply,tags,category,raw_text
2025-04-02 07:25:31+00:00,Junior Quality Officer,Walia Steel Industry,0,0,1.0,,both,2025-04-10,"Submit your CV, non-returnable copies of credentials and testimonials with application letter in PDF Forma and in one file via email: Vacancy@sig-et.com or in person to the Factory located at Oromia Regional State,Sheger City, Gelan Guda sub-city Alemgena town. For further information contact Tel. +251113870844 / +251113870843 / +251113870847","#walia_steel_industry, #engineering, #Alem_Gena, #0_years",Engineering,"Junior Quality Officer
#walia_steel_industry
#engineering
#Alem_Gena
BSc Degree in Mechanical Engineering, Industrial Engineering or in a related field of study
Duties and Responsibilities:
- Assist in the development and implementation of quality management systems.
- Conduct routine inspections and testing of products to ensure they meet quality standards.
- Document and report quality issues and test results to senior engineers or managers.
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: April 10, 2025
How To Apply: Submit your CV, non-returnable copies of credentials and testimonials with application letter in PDF Forma and in one file via email: Vacancy@sig-et.com or in person to the Factory located at Oromia Regional State,Sheger City, Gelan Guda sub-city Alemgena town. For further information contact Tel. +251113870844 / +251113870843 / +251113870847
@hahujobs | @hahujobs_bot"
2025-04-02 07:22:21+00:00,Sales Officer,Walia Steel Industry,0,2,2.0,,both,2025-04-10,"Submit your CV, non-returnable copies of credentials and testimonials with application letter in PDF Forma and in one file via email: Vacancy@sig-et.com or in person to the Factory located at Oromia Regional State,Sheger City, Gelan Guda sub-city Alemgena town. For further information contact Tel. +251113870844 / +251113870843 / +251113870847","#walia_steel_industry, #business, #Addis_Ababa, #0_years, #2_years",,"Sales Officer
#walia_steel_industry
#business
#Addis_Ababa
Bachelor's Degree in Sales and Marketing, Business Administration or in a related field of study with relevant work experience
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: April 10, 2025
How To Apply: Submit your CV, non-returnable copies of credentials and testimonials with application letter in PDF Forma and in one file via email: Vacancy@sig-et.com or in person to the Factory located at Oromia Regional State,Sheger City, Gelan Guda sub-city Alemgena town. For further information contact Tel. +251113870844 / +251113870843 / +251113870847
@hahujobs | @hahujobs_bot"
2025-04-02 07:19:01+00:00,Laboratory Technologist,Mcm General Hospital,0,3,1.0,,both,2025-04-07,Submit your application together with a non-returnable CV and photocopies of credentials including transcripts in person to MCM CSH (Korean Hospital) Human Resource Department,"#mcm_general_hospital, #health_care, #Addis_Ababa, #0_years, #3_years",Healthcare,"Laboratory Technologist
#mcm_general_hospital
#health_care
#Addis_Ababa
Bachelor's Degree in Medical Laboratory Technology or in a related field of study with relevant work experience
Professional License is mandatory
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #3_years
Deadline: April 7, 2025
How To Apply: Submit your application together with a non-returnable CV and photocopies of credentials including transcripts in person to MCM CSH (Korean Hospital) Human Resource Department
@hahujobs | @hahujobs_bot"
2025-04-02 07:13:41+00:00,Junior HR officer,Walia Steel Industry,0,2,1.0,,both,2025-04-10,"Submit your CV, non-returnable copies of credentials and testimonials with application letter in PDF Forma and in one file via email: Vacancy@sig-et.com or in person to the Factory located at Oromia Regional State,Sheger City, Gelan Guda sub-city Alemgena town. For further information contact Tel. +251113870844 / +251113870843 / +251113870847","#walia_steel_industry, #business, #Alem_Gena, #0_years, #2_years",,"Junior HR officer
#walia_steel_industry
#business
#Alem_Gena
Bachelor's Degree or diploma in Human Resources, Public Administration or in a related field of study with relevant work experience in Manufacturing Industries
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: April 10, 2025
How To Apply: Submit your CV, non-returnable copies of credentials and testimonials with application letter in PDF Forma and in one file via email: Vacancy@sig-et.com or in person to the Factory located at Oromia Regional State,Sheger City, Gelan Guda sub-city Alemgena town. For further information contact Tel. +251113870844 / +251113870843 / +251113870847
@hahujobs | @hahujobs_bot"
2025-04-02 06:47:11+00:00,#giftii_foods_and_packaging_plc,Giftii Foods And Packaging Plc,0,0,2.0,,both,2025-04-07,In person,"#giftii_foods_and_packaging_plc, #engineering, #Addis_Ababa, #0_years",Engineering,"#giftii_foods_and_packaging_plc
#engineering
#Addis_Ababa
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Deadline: April 7, 2025
@hahujobs | @hahujobs_bot"
2025-04-02 06:28:26+00:00,Showroom Sales,Minaye Plc,0,1,5.0,,both,2025-04-08,Submit your updated CV and brief cover letter via email: hcminaye@gmail.com,"#minaye_plc, #business, #Addis_Ababa, #0_years, #1_years",,"Showroom Sales
#minaye_plc
#business
#Addis_Ababa
Diploma in Marketing, Sales, Business Administration, or in a related field of study with relevant work experience in sales or customer service (fresh graduates are encouraged to apply).
Duties & Responsibilites:
- Building strong relationships with customers and promoting brand loyalty.
- Maintaining showroom cleanliness and product displays.
- Achieving sales targets and contributing to the growth of the showrooms.
- Providing excellent customer service and ensuring a positive shopping experience.
- Assisting customers in selecting the right furniture products to meet their needs
Required Skills:
- Basic computer skills (MS Office, email, etc.).
- Ability to work in a team and adapt to a fast-paced environment.
- Energetic, self-motivated, and customer-focused.
- Strong communication and interpersonal skills.
Quanitity Required: 5
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Deadline: April 8, 2025
How To Apply: Submit your updated CV and brief cover letter via email: hcminaye@gmail.com
Please write the position name in the subject line of your email: ""JEMO Showrooms Sales"".
Note: Only shortlisted candidates will be contacted for further assessment.
@hahujobs | @hahujobs_bot"
2025-04-01 12:26:31+00:00,Junior Sales Representative,Julphar Pharmaceutical Plc,0,0,1.0,,both,2025-04-11,Submit your CVs and credentials in a single PDF format via email: julpharethiopia@gmail.com,"#julphar_pharmaceutical_plc, #health_care, #Addis_Ababa, #0_years",Healthcare,"Junior Sales Representative
#julphar_pharmaceutical_plc
#health_care
#Addis_Ababa
Bachelor's Degree in Pharmacy or in a related field of study
Duties & Responsibilities:
- Assess clients needs and present suitable promoted products
- Creating promotional materials for dissemination by clients.
- Provide product information and deliver product samples
- Work with sales team to develop strategies and implement brand strategies to ensure a consistent marketing message.
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: April 11, 2025
How To Apply: Submit your CVs and credentials in a single PDF format via email: julpharethiopia@gmail.com
@hahujobs | @hahujobs_bot"
2025-04-01 10:53:31+00:00,Bank Trainee,Shabelle Bank,0,0,4.0,,both,2025-04-08,Apply using the provided link below,"#shabelle_bank, #finance, #Degehabur, #0_years",Finance,"Bank Trainee
#shabelle_bank
#finance
#Degehabur
Bachelor's Degree in Accounting and Finance, Economics, Management or in a related field of study
Place of work: Godusbo & Dhagahle Branch
Duties & Responsibilities:
- Pays cash to all types of transactions within his/her limit
- Attend customers at the counter properly and with due respect
Quanitity Required: 4
Minimum Years Of Experience: #0_years
Deadline: April 8, 2025
How To Apply: Apply using the provided link below
@hahujobs | @hahujobs_bot"
2025-04-01 10:39:51+00:00,Junior Packaging Operator,United Beverages Sc,0,2,1.0,,both,2025-04-09,In person,"#united_beverages_sc, #engineering, #Modjo, #0_years, #2_years",Engineering,"Junior Packaging Operator
#united_beverages_sc
#engineering
#Modjo
Bachelor's Degree, TVET Level 4 or Diploma in Mechanical Engineering, Electrical Engineering or in a related field of study with relevant work experience
Duties & Responsibilities:
- Liaise with other Brewing, Packaging, Production Services and Maintenance Technicians, Laboratory Technicians, Contractors, and Shift Managers to ensure continuity of reliable, quality production. 
- Assist other departments when necessary, including but not limited to brewing, engineering, and QA/QC.
- Have humility; be open to learning and ideas from others
- Demonstrate self-awareness and know your strengths and development needs
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: April 9, 2025
@hahujobs | @hahujobs_bot"
2025-04-01 09:58:51+00:00,Human Resource Clerk,Yonab Construction,0,2,2.0,,both,2025-04-10,"Submit your non-returnable application and CV along with supporting documents in person to the office Human Resource Development and Administration Department located Around Gotera Expressway to Saris Road, in front of the Oil Libya Head office. For further information, contact Tel: +251115620087/+251115620142 Tel- +251115620087/+251115620142","#yonab_construction, #business, #Addis_Ababa, #0_years, #2_years",,"Human Resource Clerk
#yonab_construction
#business
#Addis_Ababa
Diploma in Human Resource or in a related field of study or Completion of 12th/ 10th Grade with relevant work experience
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: April 10, 2025
How To Apply: Submit your non-returnable application and CV along with supporting documents in person to the office Human Resource Development and Administration Department located Around Gotera Expressway to Saris Road, in front of the Oil Libya Head office. For further information, contact Tel: +251115620087/+251115620142 Tel- +251115620087/+251115620142
@hahujobs | @hahujobs_bot"
2025-04-01 08:58:29+00:00,Jornalist / Reporter,Ethiopia Insight,0,2,1.0,,both,2025-05-01,Apply through HaHuJobs telegram bot https://t.me/hahujobs_bot,"#ethiopia_insight, #creative_arts, #Addis_Ababa, #0_years, #2_years",,"Jornalist / Reporter
#ethiopia_insight
#creative_arts
#Addis_Ababa
Bachelor's Degree in Journalism, Communications or in a related field of study with relevant work experience working as both a News Reporter and Graphics Editor
Duties & Responsibilities:
- Write, Edit, Monitor and present local, national, and international news to an audience in a cohesive, factual manner
- Assist with research and fact-checking news stories as needed
- Correspond with reporters out in the field, assisting with their stories by asking questions as needed
- Interview guests on air
- Assist with other duties as needed
Required Skills:
- Exceptional oral and written communication skills
- Able to work under pressure and tight deadlines
- Able to work a flexible schedule as needed
- Pleasant voice and presentation
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: May 1, 2025
How To Apply: Apply through HaHuJobs telegram bot https://t.me/hahujobs_bot
@hahujobs | @hahujobs_bot"
